geo_id,total,less_20,twenty_39,forty_59,sixty_99,hun_149,hunfifty_199,twohun_more,year,state,county,county_state,fi_rate,number_food_insecure_individuals,low_threshold_in_state,low_threshold_type,high_threshold_in_state,high_threshold_type,percent_fi_low_threshold,percent_fi_btwn_thresholds,percent_fi_high_threshold,weighted_annual_food_budget_shortfall,cost_per_meal,child_fi_rate,number_food_insecure_children,percent_of_children_in_fi_hh_with_hh_incomes_below_185_percent_fpl,percent_of_children_in_fi_hh_with_hh_incomes_above_185_percent_fpl,zip,latitude,longitude,estimate_total_edu_data,estimate_total_less_than_9th_grade,estimate_total_9th_to_12th_grade_no_diploma,estimate_total_high_school_graduate_includes_equivalency,estimate_total_some_college_no_degree,estimate_total_associates_degree,estimate_total_bachelors_degree,estimate_total_graduate_or_professional_degree,estimate_total_hispanic_data,estimate_total_not_hispanic_or_latino,estimate_total_hispanic_or_latino,estimate_total_immigration_data,estimate_total_u_s_citizen,estimate_total_not_a_u_s_citizen,estimate_total_income_data,estimate_total_less_than_20_000,estimate_total_20_000_to_39_999,estimate_total_40_000_to_59_999,estimate_total_60_000_to_99_999,estimate_total_100_000_to_149_999,estimate_total_150_000_to_199_999,estimate_total_200_000_or_more,estimate_total_ins_status_data,estimate_total_under_19_years,estimate_total_under_19_years_with_health_insurance_coverage,estimate_total_under_19_years_no_health_insurance_coverage,estimate_total_19_to_64_years,estimate_total_19_to_64_years_with_health_insurance_coverage,estimate_total_19_to_64_years_no_health_insurance_coverage,estimate_total_65_years_and_over,estimate_total_65_years_and_over_with_health_insurance_coverage,estimate_total_65_years_and_over_no_health_insurance_coverage,estimate_total_race_data,estimate_total_white_alone,estimate_total_black_or_african_american_alone,estimate_total_american_indian_and_alaska_native_alone,estimate_total_asian_alone,estimate_total_native_hawaiian_and_other_pacific_islander_alone,estimate_total_some_other_race_alone,estimate_total_two_or_more_races
0500000US28107,12174,0.19540333096285342,0.2721207298940566,0.16423056200400044,0.10586596211350727,0.05681270879513901,0.01261754934048812,0.014371861013497163,2017,MS,panola,panola_MS,0.206,7070,1.3,SNAP,1.85,Other Nutrition Program,0.651,0.209,0.14,3720000,3.08,0.23,2010,0.86,0.14,38606,34.31,-89.93,21907,1499,4277,7050,2722,3381,2156,822,33994,33012,982,33994,33551,443,12174,2896,4033,2434,1569,842,187,213,33795,9366,9366,0,19357,16336,3021,5072,5072,0,null,null,null,null,null,null,null,null
0500000US28109,20301,0.10076902782572071,0.11047468906585756,0.05728766546990769,0.1277992943795018,0.058961892033831294,0.021400983034501726,0.015893020280724073,2017,MS,pearl river,pearl river_MS,0.143,7880,1.3,SNAP,1.85,Other Nutrition Program,0.51,0.088,0.401,4312000,3.21,0.215,2710,0.64,0.36,39426,30.6,-89.56,37476,1474,4716,12282,9479,4156,3143,2226,55270,53542,1728,55270,54843,427,20301,4153,4553,2361,5267,2430,882,655,54461,13908,12718,1190,31205,25443,5762,9348,9348,0,55270,45986,7157,0,90,0,597,1440
0500000US28113,15599,0.2661419434685005,0.15160556353540738,0.07434385048402059,0.10249505976072269,0.036822603667043916,0.006822044875813941,0.002835669255609409,2017,MS,pike,pike_MS,0.239,9510,1.3,SNAP,1.85,Other Nutrition Program,0.694,0.102,0.204,4664000,2.87,0.263,2820,0.72,0.28,39632,31.1,-90.52,25238,413,1728,10656,5118,3594,2195,1534,39468,39189,279,39468,39340,128,15599,6476,3689,1809,2494,896,166,69,38833,11091,10726,365,21519,16936,4583,6223,6223,0,null,null,null,null,null,null,null,null
0500000US28115,10122,0.21287418567571656,0.21004367151496653,0.25201336424332876,0.2358111107714494,0.06266172728281065,0.009174770038293147,0.005368216511767267,2017,MS,pontotoc,pontotoc_MS,0.136,4230,1.3,SNAP,1.85,Other Nutrition Program,0.583,0.131,0.286,2215000,3.07,0.201,1680,0.78,0.22,38820,34.17,-89.03,19562,1422,3378,5868,5196,1098,1722,878,31640,29571,2069,31640,30321,1319,10122,2181,2152,2582,2416,642,94,55,31398,8702,7170,1532,18557,13568,4989,4139,4139,0,null,null,null,null,null,null,null,null
0500000US28117,10306,0.2777421158993183,0.2721872735813318,0.10026961133314369,0.21306115534920583,0.07362519818076843,0.011768733724547384,0.021654470053167185,2017,MS,prentiss,prentiss_MS,0.163,4150,1.3,SNAP,1.85,Other Nutrition Program,0.677,0.136,0.188,2043000,2.88,0.239,1390,0.91,0.09,38824,34.5,-88.63,18867,1400,2085,6184,4501,2255,1308,1134,25261,24684,577,25261,25261,0,10306,2950,2891,1065,2263,782,125,230,24975,4739,4571,168,15077,13065,2012,5159,5159,0,null,null,null,null,null,null,null,null
0500000US28121,54699,0.019505474059723023,0.03316532198331589,0.028820374026215154,0.055481643144517166,0.02799817618202532,0.011320260562077087,0.006527448738629037,2017,MS,rankin,rankin_MS,0.117,17490,1.3,SNAP,1.85,Other Nutrition Program,0.381,0.162,0.457,9389000,3.15,0.156,5620,0.6,0.4,39042,32.28,-90,104876,2459,8315,27727,25463,10998,19759,10155,152080,147900,4180,152080,149865,2215,54699,5836,9923,8623,16600,8377,3387,1953,147300,37184,35503,1681,88546,79148,9398,21570,21570,0,152080,114207,31117,97,2047,0,2432,2180
0500000US28123,9851,0.30914385381675336,0.20300446400633473,0.20970258083903107,0.18785641516931378,0.0461654821699685,0.01926996688791096,0.03998260509363343,2017,MS,scott,scott_MS,0.185,5250,1.3,SNAP,1.85,Other Nutrition Program,0.663,0.184,0.152,2358000,2.63,0.237,1780,0.74,0.26,39074,32.35,-89.47,18200,1847,2511,8623,2311,807,1196,905,28420,24528,3892,28420,26637,1783,9851,3000,1970,2035,1823,448,187,388,28193,8262,7661,601,15085,10394,4691,4846,4846,0,null,null,null,null,null,null,null,null
0500000US28127,8881,0.2713251384097362,0.3349724372329547,0.18270071235907942,0.2156654488013838,0.09876742187905818,0.015975218429732135,0.00659294728846088,2017,MS,simpson,simpson_MS,0.193,5240,1.3,SNAP,1.85,Other Nutrition Program,0.67,0.112,0.218,2527000,2.83,0.251,1690,0.74,0.26,39044,32.02,-89.97,18368,1059,2219,6104,4355,2015,2016,600,27977,27977,0,27977,27917,60,8881,2140,2642,1441,1701,779,126,52,27364,6879,6879,0,16117,12121,3996,4368,4368,0,null,null,null,null,null,null,null,null
0500000US28133,8121,0.4403293062761892,0.28627470049912024,0.21576742521729242,0.19560082820119976,0.04260762226708305,0.020469854114079044,0.03032570979863562,2017,MS,sunflower,sunflower_MS,0.285,7660,1.3,SNAP,1.85,Other Nutrition Program,0.66,0.122,0.218,3677000,2.81,0.285,1780,0.76,0.24,38736,33.65,-90.52,17116,1070,3034,5893,3486,1000,1784,849,25981,25918,63,25981,25981,0,8121,2904,1888,1423,1290,281,135,200,22098,6440,6214,226,12654,9251,3403,3004,3004,0,null,null,null,null,null,null,null,null
0500000US28137,9961,0.15097531109203619,0.23220768808815176,0.17939656458199224,0.28572430370221796,0.11912738164939037,0.020560055716138437,0.015923964721322906,2017,MS,tate,tate_MS,0.166,4700,1.3,SNAP,1.85,Other Nutrition Program,0.489,0.151,0.36,2397000,2.99,0.22,1480,0.7,0.3,38602,34.7,-90.13,18581,484,1455,7360,3905,2477,2092,808,28441,27830,611,28441,28441,0,9961,1498,2304,1780,2835,1182,204,158,27934,7363,7321,42,16377,13402,2975,4194,4194,0,null,null,null,null,null,null,null,null
0500000US28139,7257,0.49616390110832537,0.2728616631812719,0.2540632604986373,0.20032641242605562,0.08506751921030606,0.05696485661404423,0.01253226845508973,2017,MS,tippah,tippah_MS,0.157,3460,1.3,SNAP,1.85,Other Nutrition Program,0.595,0.09,0.315,1779000,3.01,0.232,1260,0.74,0.27,38610,34.67,-89.02,13514,1432,2441,4423,1990,980,1716,532,21969,20974,995,21969,21969,0,7257,2613,1437,1338,1055,448,300,66,21869,5911,5872,39,12698,11248,1450,3260,3260,0,null,null,null,null,null,null,null,null
0500000US28145,8615,0.24522278726013727,0.19321399831375646,0.26853242582937004,0.3430424265737964,0.0631920259478046,0.0102400724350387,0.0373223692698121,2017,MS,union,union_MS,0.141,3980,1.3,SNAP,1.85,Other Nutrition Program,0.553,0.154,0.293,2010000,2.96,0.204,1460,0.73,0.27,38627,34.46,-89.2,19278,1775,2052,6599,4695,2055,1338,764,28556,27329,1227,28556,28173,383,8615,1820,1434,1993,2546,469,76,277,28302,7169,7100,69,15943,11807,4136,5190,5190,0,null,null,null,null,null,null,null,null
0500000US28149,18396,0.14819178715737524,0.09361347591516747,0.11438692085467592,0.09937566903494578,0.04518150400072318,0.036080193842304126,0.006766883202201184,2017,MS,warren,warren_MS,0.215,10240,1.3,SNAP,1.85,Other Nutrition Program,0.613,0.122,0.265,5549000,3.18,0.241,2820,0.73,0.27,39156,32.5,-90.79,31313,880,3525,9555,7997,3272,3926,2158,46768,46289,479,46768,46738,30,18396,5015,3168,3871,3363,1529,1221,229,46249,11733,9621,2112,27371,20915,6456,7145,6966,179,null,null,null,null,null,null,null,null
0500000US28151,18512,0.1845960927771208,0.13916199280020378,0.08812522924231819,0.07426447298731781,0.03212777397211666,0.008666620226810761,0.01324796492583194,2017,MS,washington,washington_MS,0.282,13550,1.3,SNAP,1.85,Other Nutrition Program,0.727,0.132,0.141,7109000,3.07,0.284,3600,0.7,0.3,38701,33.38,-91.05,30000,2196,4129,7853,6712,2984,3343,2783,46221,45782,439,46221,46071,150,18512,6326,4769,3020,2545,1101,297,454,45729,12752,11203,1549,26148,18390,7758,6829,6829,0,null,null,null,null,null,null,null,null
0500000US28153,6582,0.4404155195781318,0.3284650337314893,0.17242683077823084,0.3854789925028721,0.12233764432725885,0.03531633883409547,0.03485468734606808,2017,MS,wayne,wayne_MS,0.197,4030,1.3,SNAP,1.85,Other Nutrition Program,0.562,0.198,0.239,2129000,3.1,0.238,1220,0.72,0.28,39322,31.53,-88.52,13428,588,2541,5960,2166,563,561,1049,20446,20446,0,20446,20446,0,6582,1908,1423,747,1670,530,153,151,20320,5641,5445,196,11237,10086,1151,3442,3442,0,null,null,null,null,null,null,null,null
0500000US28163,7830,0.457356109798088,0.262930830597189,0.20127583434052804,0.18088727737734653,0.14712382704631788,0.02756532901422143,0,2017,MS,yazoo,yazoo_MS,0.255,7020,1.3,SNAP,1.85,Other Nutrition Program,0.626,0.089,0.285,3735000,3.12,0.277,1900,0.69,0.31,39039,32.8,-90.28,17970,2150,2319,5821,2791,1641,2190,1058,26106,24129,1977,26106,24788,1318,7830,2804,1612,1234,1109,902,169,0,21424,5468,5407,61,12725,10456,2269,3231,3231,0,null,null,null,null,null,null,null,null
0500000US29001,9283,0.3291012452710699,0.24171999079676953,0.14029739264200403,0.16698755005115287,0.11279492609431588,0.02297674420439768,0.06336011280606633,2017,MO,adair,adair_MO,0.175,4450,1.3,SNAP,1.85,Other Nutrition Program,0.59,0.08,0.331,1998000,2.63,0.183,840,0.72,0.28,63501,40.19,-92.57,13499,460,908,4754,2094,1090,2036,2157,25377,25146,231,25377,23625,1752,9283,2836,2083,1209,1439,972,198,546,25022,5153,4874,279,16393,15132,1261,3476,3463,13,25377,22924,978,0,1066,0,0,409
0500000US29007,9763,0.1874813076047989,0.28924788196218837,0.23773511081839638,0.1658690248031265,0.07532824782330476,0.04752603936484271,0.02108771283075802,2017,MO,audrain,audrain_MO,0.142,3670,1.3,SNAP,1.85,Other Nutrition Program,0.493,0.191,0.316,1590000,2.54,0.193,1160,0.75,0.25,63345,39.27,-91.57,17567,492,1686,9096,2291,1810,1323,869,25641,24554,1087,25641,25035,606,9763,1787,2757,2266,1581,718,453,201,23618,6210,6095,115,13041,10497,2544,4367,4367,0,25641,23271,1613,90,44,25,185,413
0500000US29009,13248,0.128995863380709,0.2309276653189106,0.1543506156794791,0.15623085573759013,0.0573188332866578,0.007805845089733716,0.019201239381315783,2017,MO,barry,barry_MO,0.13,4600,1.3,SNAP,1.85,Other Nutrition Program,0.652,0.169,0.179,2351000,3,0.204,1650,0.82,0.18,64874,36.76,-94.05,24769,916,3583,10631,4458,1520,2653,1008,35668,32213,3455,35668,34862,806,13248,2264,4053,2709,2742,1006,137,337,35377,9281,7938,1343,19497,15399,4098,6599,6599,0,null,null,null,null,null,null,null,null
0500000US29019,70355,0.02168359038437113,0.031978901723116626,0.025342304833835042,0.03026975074341123,0.019418864322610207,0.006083042080251698,0.007359854632466603,2017,MO,boone,boone_MO,0.155,26980,1.3,SNAP,1.85,Other Nutrition Program,0.525,0.091,0.384,14415000,3.13,0.152,5400,0.57,0.43,65010,38.77,-92.25,107459,1961,3948,24184,20607,7598,29114,20047,178271,172168,6103,178271,173045,5226,70355,10733,15829,12544,14983,9612,3011,3643,176907,40362,38536,1826,115745,102929,12816,20800,20736,64,178271,145366,14127,489,7569,1769,1492,7459
0500000US29021,33716,0.05407432697546158,0.07645355063343688,0.05344974958563601,0.06377726867937146,0.032777117668874214,0.008269052766704714,0.007794022075851465,2017,MO,buchanan,buchanan_MO,0.141,12600,1.3,SNAP,1.85,Other Nutrition Program,0.531,0.132,0.337,5869000,2.73,0.191,3920,0.68,0.32,64401,39.65,-94.74,59828,2024,4419,24428,13719,4199,6947,4092,89065,83020,6045,89065,86208,2857,33716,6147,8691,6076,7250,3726,940,886,85774,21796,20614,1182,50002,42808,7194,13976,13976,0,89065,76775,3777,270,1200,1209,2501,3333
0500000US29023,14835,0.1834810485273976,0.14099596175842366,0.1431315757457411,0.1467212247882533,0.0343970167744527,0.005952456007203836,0.01940228026775601,2017,MO,butler,butler_MO,0.166,7090,1.3,SNAP,1.85,Other Nutrition Program,0.655,0.146,0.199,3149000,2.6,0.213,2130,0.77,0.23,63901,36.76,-90.4,28672,1340,3407,10565,7034,2426,2329,1571,42666,41768,898,null,null,null,14835,4038,3103,3150,3229,757,131,427,41969,11287,10849,438,22916,18315,4601,7766,7766,0,null,null,null,null,null,null,null,null
0500000US29027,15688,0.09036486863548528,0.12347969234857904,0.13201234631146208,0.18588996133423796,0.06456374831914845,0.013611614655075347,0.027507651108913463,2017,MO,callaway,callaway_MO,0.125,5580,1.3,SNAP,1.85,Other Nutrition Program,0.404,0.118,0.478,2948000,3.1,0.173,1660,0.57,0.44,63388,38.91,-91.7,31075,1300,3104,11929,5165,1680,5344,2553,45032,44475,557,45032,44838,194,15688,2224,3039,3249,4575,1589,335,677,42468,9527,9068,459,25756,22448,3308,7185,7185,0,null,null,null,null,null,null,null,null
0500000US29029,13554,0.12018882971548626,0.12018882971548626,0.13760750068874514,0.25676209681519413,0.07266851796656439,0.009362535648126646,0.021011271861493524,2017,MO,camden,camden_MO,0.132,5930,1.3,SNAP,1.85,Other Nutrition Program,0.543,0.115,0.342,3204000,3.17,0.209,1710,0.72,0.28,65020,38,-92.74,34228,1191,1515,13910,7214,2172,5388,2838,45632,44908,724,45632,45595,37,13554,2208,2208,2528,4717,1335,172,386,45190,8866,8194,672,23890,19544,4346,12434,12434,0,null,null,null,null,null,null,null,null
0500000US29031,29245,0.06419025383240808,0.07093666120240798,0.05944321502440122,0.09205279934836953,0.04077074956532003,0.009096542346377684,0.00544857163677635,2017,MO,cape girardeau,cape girardeau_MO,0.147,11480,1.3,SNAP,1.85,Other Nutrition Program,0.515,0.118,0.367,5426000,2.77,0.174,2910,0.63,0.38,63701,37.3,-89.55,49773,1436,2545,17012,10081,2868,10285,5546,78161,76304,1857,78161,76071,2090,29245,5490,6067,5084,7873,3487,778,466,76958,18242,17652,590,46511,40809,5702,12205,12196,9,78161,68552,6193,10,971,22,277,2136
0500000US29037,40545,0.026078275797110834,0.04137728760717235,0.04701632695028449,0.062157178002071024,0.040215414344459924,0.020518316833136187,0.009276736783436906,2017,MO,cass,cass_MO,0.107,10940,1.3,SNAP,1.85,Other Nutrition Program,0.395,0.167,0.438,5371000,2.88,0.151,3840,0.57,0.43,64012,38.81,-94.53,70993,2540,4078,23964,14954,6677,12371,6409,103724,99087,4637,103724,102323,1401,40545,4287,6802,7729,10218,6611,3373,1525,102981,26531,25747,784,59985,53193,6792,16465,16465,0,103724,93763,4218,945,663,100,2096,1939
0500000US29043,32009,0.03651266186449262,0.05863888598820413,0.06336279091801285,0.08266833627165264,0.05146518738611856,0.008862201810467603,0.01090206984833955,2017,MO,christian,christian_MO,0.11,9090,1.3,SNAP,1.85,Other Nutrition Program,0.475,0.194,0.332,4449000,2.87,0.154,3330,0.72,0.28,65610,37.06,-93.55,56771,1172,3074,18206,11281,5275,12279,5484,85432,82927,2505,85432,84456,976,32009,3741,6008,6492,8470,5273,908,1117,85006,23851,23031,820,48218,43142,5076,12937,12937,0,null,null,null,null,null,null,null,null
0500000US29047,92020,0.010462133171677096,0.018310799732120266,0.01922958736137467,0.0277891924215751,0.018373390663162018,0.00790653364763271,0.0066003908224972685,2017,MO,clay,clay_MO,0.111,26220,1.3,SNAP,1.85,Other Nutrition Program,0.385,0.138,0.477,13420000,3,0.145,8480,0.52,0.48,64024,39.35,-94.23,162849,3007,8476,45784,39415,13152,34653,18362,242874,226189,16685,242874,238054,4820,92020,8859,15505,16283,23531,15558,6695,5589,241146,62306,60972,1334,145604,128887,16717,33236,33196,40,242874,206088,14319,1064,5771,0,4650,10982
0500000US29049,7741,0.19491654643058157,0.23029523465257065,0.27168162464810514,0.30922976073276337,0.19658535247878858,0.05840821168724618,0.03070603128700942,2017,MO,clinton,clinton_MO,0.116,2380,1.3,SNAP,1.85,Other Nutrition Program,0.449,0.17,0.38,1246000,3.07,0.165,810,0.64,0.36,64429,39.74,-94.23,14063,120,583,6170,3436,1217,1770,767,20554,19826,728,20554,20530,24,7741,1168,1380,1628,1853,1178,350,184,20106,5410,5410,0,11597,10419,1178,3099,3047,52,null,null,null,null,null,null,null,null
0500000US29051,29726,0.054038144588094646,0.0523971956948436,0.08190032510660543,0.07005154240844103,0.049975381466183445,0.01905764093955003,0.008985609801664324,2017,MO,cole,cole_MO,0.133,10190,1.3,SNAP,1.85,Other Nutrition Program,0.45,0.118,0.432,4942000,2.84,0.161,2820,0.63,0.37,65023,38.61,-92.4,52409,896,3309,16498,12479,2892,10968,5367,76708,74431,2277,76708,76021,687,29726,4775,4630,7237,6190,4416,1684,794,72957,18458,17405,1053,42792,36023,6769,11707,11574,133,76708,64224,9255,136,1235,0,157,1701
0500000US29055,9503,0.32024092393537246,0.2571228995082762,0.2371908917944564,0.16665373116277163,0.049387085779798105,0.016942206556746886,0.00476153517607919,2017,MO,crawford,crawford_MO,0.149,3640,1.3,SNAP,1.85,Other Nutrition Program,0.681,0.137,0.182,1658000,2.67,0.204,1160,0.85,0.15,63080,38.21,-91.16,17383,1830,3304,7046,2411,1110,1323,359,23239,22726,513,23239,23225,14,9503,2892,2322,2142,1505,446,153,43,22890,4803,4452,351,13385,9385,4000,4702,4702,0,null,null,null,null,null,null,null,null
0500000US29069,12079,0.26743934659646523,0.2139788928944553,0.16038136110602988,0.12275342638499982,0.05311775848597143,0.008156146141716903,0.0020561712962311523,2017,MO,dunklin,dunklin_MO,0.189,5840,1.3,SNAP,1.85,Other Nutrition Program,0.709,0.141,0.151,2443000,2.45,0.247,1980,0.77,0.23,63821,36.05,-90.24,19826,1775,3094,7006,3596,1751,1937,667,30119,28083,2036,30119,29456,663,12079,3902,3122,2340,1791,775,119,30,29477,8254,8021,233,16090,12768,3322,5133,5133,0,30119,25207,3571,0,0,24,1013,304
0500000US29071,40256,0.03366150397393091,0.05226634989169475,0.046558395505647804,0.05576517166130406,0.04019634040076737,0.013933579463452979,0.006028833983965262,2017,MO,franklin,franklin_MO,0.115,11760,1.3,SNAP,1.85,Other Nutrition Program,0.43,0.193,0.377,5611000,2.8,0.165,3950,0.59,0.41,63013,38.41,-91.19,71586,2155,7241,23297,16518,7549,8623,6203,103330,101548,1782,103330,102975,355,40256,5455,8470,7545,9037,6514,2258,977,102487,25235,24273,962,60144,54172,5972,17108,17108,0,103330,99338,874,316,656,0,346,1800
0500000US29077,120498,0.0161559055169047,0.020405973423154974,0.01557394029558215,0.017043660748010944,0.00873774291469733,0.0025592695413427353,0.00251243683714163,2017,MO,greene,greene_MO,0.148,42480,1.3,SNAP,1.85,Other Nutrition Program,0.566,0.138,0.297,21050000,2.9,0.176,10610,0.72,0.28,65604,37.31,-93.58,188816,3470,12350,50633,48118,15268,37121,21856,289805,278937,10868,289805,286048,3757,120498,23458,29629,22613,24747,12687,3716,3648,286228,64608,60899,3709,176476,153062,23414,45144,44750,394,289805,262687,8814,1083,6075,434,1409,9303
0500000US29083,8733,0.29541617550285554,0.2539818606076481,0.18291414328738725,0.2665695005758124,0.0708054748209241,0.05520204611038713,0.020192672448930207,2017,MO,henry,henry_MO,0.148,3230,1.3,SNAP,1.85,Other Nutrition Program,0.591,0.124,0.285,1374000,2.49,0.217,1060,0.72,0.28,64726,38.55,-93.95,15330,235,986,5953,4060,1212,1964,920,21718,20954,764,21718,21718,0,8733,2253,1937,1395,2033,540,421,154,21466,5086,4916,170,11866,9859,2007,4514,4514,0,null,null,null,null,null,null,null,null
0500000US29091,15989,0.1783310584160327,0.17762696562123373,0.09853387500548068,0.11781819432969741,0.031019199237533216,0.017602319869974715,0.004498370633437982,2017,MO,howell,howell_MO,0.16,6410,1.3,SNAP,1.85,Other Nutrition Program,0.642,0.145,0.214,2826000,2.58,0.223,2170,0.8,0.2,65548,36.99,-91.69,27292,864,2693,10303,6285,2343,3180,1624,40103,39252,851,40103,39849,254,15989,4559,4541,2519,3012,793,450,115,39715,10295,9834,461,21843,18294,3549,7577,7577,0,null,null,null,null,null,null,null,null
0500000US29095,285887,0.005820897907356038,0.007311635061391266,0.006389345446558899,0.00785781453082768,0.004834618179953053,0.0013938343449416708,0.0013707098109534354,2017,MO,jackson,jackson_MO,0.162,111300,1.3,SNAP,1.85,Other Nutrition Program,0.515,0.155,0.33,54472000,2.87,0.181,29810,0.65,0.35,64002,38.91,-94.38,474782,14280,34920,135125,112627,33073,92338,52419,698895,634866,64029,698895,673040,25855,285887,47575,59759,52221,64223,39514,11392,11203,691925,172308,161011,11297,421226,353913,67313,98391,97642,749,698895,462000,163883,2698,14018,2254,34488,19554
0500000US29097,46784,0.03994073938311366,0.04878143152522359,0.038140619122653034,0.060363423556359826,0.020125710018601656,0.003262146867941335,0.003134219539786773,2017,MO,jasper,jasper_MO,0.133,15770,1.3,SNAP,1.85,Other Nutrition Program,0.591,0.139,0.269,7372000,2.74,0.181,5430,0.7,0.3,64755,37.33,-94.3,78809,2845,7493,25217,19397,5819,13450,4588,120217,110489,9728,120217,116320,3897,46784,8742,10677,8348,13212,4405,714,686,119289,32212,29295,2917,69210,57645,11565,17867,17814,53,120217,107539,2418,2478,517,31,3098,4136
0500000US29099,84301,0.013765963090760268,0.020126195449978953,0.022660438476295956,0.03147892878497373,0.019366344681399732,0.008320365915942499,0.0029043184932361433,2017,MO,jefferson,jefferson_MO,0.109,24240,1.3,SNAP,1.85,Other Nutrition Program,0.443,0.146,0.411,12408000,3,0.16,8520,0.6,0.4,63010,38.42,-90.36,155281,3644,12392,46443,39138,18394,23466,11804,223810,219389,4421,223810,222576,1234,84301,9783,14303,16104,22371,13763,5913,2064,221818,54799,52143,2656,134931,118943,15988,32088,32088,0,223810,214836,1946,392,1468,80,71,5017
0500000US29101,20378,0.06530802786603003,0.10128523790727224,0.10364518876673794,0.1466300079927201,0.05752982248228088,0.011823835428547475,0.004503171537960036,2017,MO,johnson,johnson_MO,0.147,7950,1.3,SNAP,1.85,Other Nutrition Program,0.466,0.189,0.345,3739000,2.76,0.165,1940,0.72,0.28,64019,38.74,-93.84,32081,417,1589,9524,8386,2620,5958,3587,53897,51506,2391,53897,53685,212,20378,2712,4206,4304,6089,2389,491,187,50411,12569,12066,503,31056,27964,3092,6786,6786,0,53897,47554,1982,66,866,36,199,3194
0500000US29105,13929,0.11406214570605681,0.1523577508843669,0.15591413952138358,0.23400006394283687,0.03896564941426975,0.010256830996613333,0.012370047433101508,2017,MO,laclede,laclede_MO,0.147,5200,1.3,SNAP,1.85,Other Nutrition Program,0.627,0.174,0.198,2226000,2.51,0.201,1750,0.84,0.16,65463,37.82,-92.74,24166,999,3081,11072,4341,1769,1709,1195,35443,34572,871,35443,35179,264,13929,2213,2956,3025,4540,756,199,240,35081,9512,9237,275,19539,15602,3937,6030,6030,0,35443,34002,254,49,75,0,0,1063
