geo_id,total,less_9th,nineth_to_12th,hs_grad,some_coll,assoc_deg,bach_deg,grad_or_prof,year,state,county,county_state,fi_rate,number_food_insecure_individuals,low_threshold_in_state,low_threshold_type,high_threshold_in_state,high_threshold_type,percent_fi_low_threshold,percent_fi_btwn_thresholds,percent_fi_high_threshold,weighted_annual_food_budget_shortfall,cost_per_meal,child_fi_rate,number_food_insecure_children,percent_of_children_in_fi_hh_with_hh_incomes_below_185_percent_fpl,percent_of_children_in_fi_hh_with_hh_incomes_above_185_percent_fpl,zip,latitude,longitude,estimate_total_edu_data,estimate_total_less_than_9th_grade,estimate_total_9th_to_12th_grade_no_diploma,estimate_total_high_school_graduate_includes_equivalency,estimate_total_some_college_no_degree,estimate_total_associates_degree,estimate_total_bachelors_degree,estimate_total_graduate_or_professional_degree,estimate_total_hispanic_data,estimate_total_not_hispanic_or_latino,estimate_total_hispanic_or_latino,estimate_total_immigration_data,estimate_total_u_s_citizen,estimate_total_not_a_u_s_citizen,estimate_total_income_data,estimate_total_less_than_20_000,estimate_total_20_000_to_39_999,estimate_total_40_000_to_59_999,estimate_total_60_000_to_99_999,estimate_total_100_000_to_149_999,estimate_total_150_000_to_199_999,estimate_total_200_000_or_more,estimate_total_ins_status_data,estimate_total_under_19_years,estimate_total_under_19_years_with_health_insurance_coverage,estimate_total_under_19_years_no_health_insurance_coverage,estimate_total_19_to_64_years,estimate_total_19_to_64_years_with_health_insurance_coverage,estimate_total_19_to_64_years_no_health_insurance_coverage,estimate_total_65_years_and_over,estimate_total_65_years_and_over_with_health_insurance_coverage,estimate_total_65_years_and_over_no_health_insurance_coverage,estimate_total_race_data,estimate_total_white_alone,estimate_total_black_or_african_american_alone,estimate_total_american_indian_and_alaska_native_alone,estimate_total_asian_alone,estimate_total_native_hawaiian_and_other_pacific_islander_alone,estimate_total_some_other_race_alone,estimate_total_two_or_more_races
0500000US27061,32832,1.6751949317738792,5.519005847953216,31.10989278752437,25.134015594541907,13.526437621832358,16.672758284600388,6.36269493177388,2017,MN,itasca,itasca_MN,0.112,5050,1.65,SNAP,1.85,Other Nutrition Program,0.635,0.072,0.292,2255000,2.62,0.182,1750,0.85,0.15,55709,47.29,-93.4,32832,550,1812,10214,8252,4441,5474,2089,45137,44488,649,45137,44978,159,18521,3597,4006,3187,4422,2063,938,308,44378,9594,9294,300,25003,23161,1842,9781,9781,0,45137,41877,158,1884,123,0,0,1095
0500000US27067,29126,4.714001236009064,4.116596855043603,32.07786857103619,20.32204902835954,17.14619240541097,16.006317379660786,5.616974524479846,2017,MN,kandiyohi,kandiyohi_MN,0.082,3510,1.65,SNAP,1.85,Other Nutrition Program,0.762,0.034,0.204,1619000,2.7,0.135,1380,0.89,0.11,56201,45.12,-95.04,29126,1373,1199,9343,5919,4994,4662,1636,42743,37469,5274,42743,40343,2400,16868,2304,2872,3141,4843,2502,747,459,41939,10674,9890,784,23971,22809,1162,7294,7280,14,42743,37659,2188,57,449,0,1781,609
0500000US27079,19020,2.245005257623554,3.1125131440588856,31.698212407991587,25.751840168243955,13.375394321766562,19.253417455310203,4.563617245005258,2017,MN,le sueur,le sueur_MN,0.079,2200,1.65,SNAP,1.85,Other Nutrition Program,0.574,0.083,0.343,1218000,3.24,0.138,920,0.74,0.26,56017,44.32,-93.83,19020,427,592,6029,4898,2544,3662,868,28111,26430,1681,28111,27596,515,10532,965,1646,1765,2733,2256,737,430,27957,7138,6909,229,16108,15467,641,4711,4711,0,null,null,null,null,null,null,null,null
0500000US27083,16625,2.1714285714285713,5.245112781954887,32.69172932330827,19.717293233082707,16.890225563909773,18.736842105263158,4.5473684210526315,2017,MN,lyon,lyon_MN,0.1,2590,1.65,SNAP,1.85,Other Nutrition Program,0.669,0.021,0.31,1381000,3.13,0.144,920,0.81,0.19,56115,44.23,-95.87,16625,361,872,5435,3278,2808,3115,756,25831,24152,1679,25831,24810,1021,10004,1591,2343,1690,2337,1484,246,313,25547,6723,6523,200,14928,14059,869,3896,3847,49,25831,22161,1089,139,1212,4,483,743
0500000US27085,24747,2.7276033458601043,3.6125590980724938,35.29720774235261,22.697700731401785,15.650381864468422,14.300723319998385,5.713823897846203,2017,MN,mcleod,mcleod_MN,0.078,2800,1.65,SNAP,1.85,Other Nutrition Program,0.619,0.03,0.351,1330000,2.78,0.13,1090,0.79,0.22,55312,44.73,-94.35,24747,675,894,8735,5617,3873,3539,1414,35884,33689,2195,35884,35474,410,14339,1914,2132,3091,3790,1916,862,634,35666,8880,8328,552,20337,19158,1179,6449,6423,26,35884,33301,508,0,83,0,1617,375
0500000US27091,14122,1.777368644667894,4.935561535193315,42.70641552188075,20.471604588585183,8.263702025208893,14.275598357173205,7.569749327290752,2017,MN,martin,martin_MN,0.091,1820,1.65,SNAP,1.85,Other Nutrition Program,0.608,0.062,0.331,977000,3.15,0.141,620,0.78,0.22,56031,43.64,-94.45,14122,251,697,6031,2891,1167,2016,1069,19850,19657,193,19850,19832,18,8185,992,1849,1281,1872,1204,329,658,19654,4369,4264,105,10886,9283,1603,4399,4399,0,null,null,null,null,null,null,null,null
0500000US27093,15760,1.7385786802030456,3.9276649746192898,36.77664974619289,26.161167512690355,12.392131979695431,14.524111675126901,4.479695431472082,2017,MN,meeker,meeker_MN,0.082,1890,1.65,SNAP,1.85,Other Nutrition Program,0.62,0.041,0.339,1021000,3.17,0.128,720,0.78,0.22,55324,45.09,-94.4,15760,274,619,5796,4123,1953,2289,706,23131,23066,65,23131,23108,23,9196,1421,1808,1857,2119,1387,272,332,22834,5930,5579,351,12578,12089,489,4326,4326,0,null,null,null,null,null,null,null,null
0500000US27095,17855,2.923550826099132,8.994679361523383,36.76841220946513,25.46065527863344,11.845421450574069,10.887706524782974,3.1195743489218706,2017,MN,mille lacs,mille lacs_MN,0.105,2700,1.65,SNAP,1.85,Other Nutrition Program,0.652,0.059,0.289,1403000,3.04,0.161,1010,0.84,0.16,55371,45.57,-93.59,17855,522,1606,6565,4546,2115,1944,557,25872,25249,623,25872,25691,181,10306,1793,2093,2045,2434,1513,278,150,25409,6428,6041,387,14635,13437,1198,4346,4346,0,25872,23106,56,1141,377,73,118,1001
0500000US27097,23240,3.38209982788296,6.389845094664372,39.23838209982789,22.00946643717728,11.170395869191049,12.947504302925989,4.862306368330465,2017,MN,morrison,morrison_MN,0.101,3310,1.65,SNAP,1.85,Other Nutrition Program,0.637,0.047,0.316,1786000,3.16,0.154,1190,0.8,0.2,56314,45.82,-94.4,23240,786,1485,9119,5115,2596,3009,1130,33064,32487,577,33064,32856,208,13330,1726,2938,2500,3198,2076,496,396,32758,7884,7655,229,18609,17395,1214,6265,6257,8,33064,31837,39,323,213,0,310,342
0500000US27099,27081,7.544034562977734,7.219083490269932,29.23082604039733,20.505151213027585,12.924190391787599,15.937373065987224,6.639341235552601,2017,MN,mower,mower_MN,0.086,3390,1.65,SNAP,1.85,Other Nutrition Program,0.742,0.033,0.225,1552000,2.68,0.129,1260,0.81,0.19,55909,43.56,-92.71,27081,2043,1955,7916,5553,3500,4316,1798,39566,35049,4517,39566,36339,3227,15387,2362,3135,2693,3606,2286,778,527,39101,10205,9576,629,21659,19878,1781,7237,7237,0,39566,33446,1191,278,1554,0,1950,1147
0500000US27103,22508,1.3106451039630354,3.1277767904744977,26.80824595699307,17.562644393104673,15.514483739114981,21.392393815532255,14.283810200817488,2017,MN,nicollet,nicollet_MN,0.087,2920,1.65,SNAP,1.85,Other Nutrition Program,0.533,0.011,0.456,1855000,3.72,0.117,870,0.52,0.48,56003,44.16,-93.99,22508,295,704,6034,3953,3492,4815,3215,33966,32444,1522,33966,32901,1065,12803,1226,2029,2354,3847,2147,510,690,33731,8335,7916,419,20273,19277,996,5123,5123,0,33966,31465,638,0,1072,0,68,723
0500000US27105,13848,12.99826689774697,9.770363951473136,32.733968804159446,17.554881571346044,9.958116695551704,11.59734257654535,5.387059503177354,2017,MN,nobles,nobles_MN,0.074,1620,1.65,SNAP,1.85,Other Nutrition Program,0.874,0.023,0.102,778000,2.81,0.139,810,0.77,0.23,56110,43.63,-95.93,13848,1800,1353,4533,2431,1379,1606,746,21944,15741,6203,21944,19076,2868,7803,1464,1947,1388,1521,947,204,332,21646,6096,6057,39,12376,11295,1081,3174,3126,48,null,null,null,null,null,null,null,null
0500000US27109,105285,2.3355653701856864,2.1551028161656456,21.481692548796126,17.485871681626065,10.7242247233699,26.29339412071995,19.524148739136628,2017,MN,olmsted,olmsted_MN,0.082,12460,1.65,SNAP,1.85,Other Nutrition Program,0.563,0.024,0.413,6456000,3.04,0.117,4400,0.6,0.4,55901,44.01,-92.47,105285,2459,2269,22617,18410,11291,27683,20556,154930,147123,7807,154930,145128,9802,61873,6158,7600,9662,15240,13292,5035,4886,153249,39521,39062,459,91386,87020,4366,22342,22342,0,154930,130111,9570,329,8327,0,1158,5435
0500000US27111,41422,3.1673989667326543,6.92144271160253,30.056491719376176,21.181980590024622,13.403505383612574,18.009753271208538,7.259427357442904,2017,MN,otter tail,otter tail_MN,0.087,5020,1.65,SNAP,1.85,Other Nutrition Program,0.594,0.071,0.335,2214000,2.58,0.137,1710,0.74,0.26,56324,46.17,-95.91,41422,1312,2867,12450,8774,5552,7460,3007,58345,56324,2021,58345,57021,1324,22632,3698,4766,4236,4760,3320,1023,829,57699,13077,11873,1204,31514,28905,2609,13108,13088,20,58345,55166,771,29,460,0,741,1178
0500000US27115,21269,2.618834924067892,5.740749447552776,40.9751281207391,24.307677840989232,7.842399736706004,12.464149701443414,6.051060228501575,2017,MN,pine,pine_MN,0.11,3190,1.65,SNAP,1.85,Other Nutrition Program,0.676,0.056,0.268,1687000,3.1,0.167,990,0.89,0.11,55007,45.94,-93.07,21269,557,1221,8715,5170,1668,2651,1287,29203,28368,835,29203,28905,298,9378,1696,1931,1801,2216,1126,340,268,27703,6251,6012,239,15733,14527,1206,5719,5719,0,null,null,null,null,null,null,null,null
0500000US27119,21508,3.1104705225962435,4.017109912590664,31.713780918727913,19.434628975265017,10.963362469778687,20.132043890645342,10.628603310396132,2017,MN,polk,polk_MN,0.096,3030,1.65,SNAP,1.85,Other Nutrition Program,0.624,0.029,0.347,1693000,3.28,0.146,1100,0.74,0.27,56517,47.54,-96.52,21508,669,864,6821,4180,2358,4330,2286,31619,30773,846,31619,31270,349,11765,2620,1755,1918,2580,1880,365,647,31084,8053,7624,429,17503,16456,1047,5528,5528,0,31619,27781,1852,474,529,0,55,928
0500000US27123,365279,6.186230251396877,4.348456932919769,20.011826576397766,18.589078485212674,8.4691427648455,24.893574500587224,17.50169048864019,2017,MN,ramsey,ramsey_MN,0.119,63760,1.65,SNAP,1.85,Other Nutrition Program,0.701,0.009,0.29,35027000,3.22,0.152,19120,0.84,0.16,55101,44.94,-93.1,365279,22597,15884,73099,67902,30936,90931,63930,547974,506542,41432,547974,501025,46949,211123,28551,38352,34261,49730,32078,14344,13807,543833,136158,132354,3804,333054,309712,23342,74621,74436,185,547974,362535,67086,3460,83579,123,12048,19143
0500000US27131,42340,4.454416627302787,5.451110061407652,30.67076051015588,20.91639111950874,10.928200283419933,18.164855928200282,9.414265470004723,2017,MN,rice,rice_MN,0.086,5630,1.65,SNAP,1.85,Other Nutrition Program,0.603,0.03,0.367,2857000,2.97,0.137,1980,0.8,0.2,55019,44.42,-93.2,42340,1886,2308,12986,8856,4627,7691,3986,65968,60648,5320,65968,62413,3555,23130,3160,4293,3076,6741,3690,1015,1155,63403,15283,15052,231,38138,36465,1673,9982,9982,0,65968,56946,3596,163,1624,82,2718,839
0500000US27139,94197,2.294128263108167,2.6487043111776387,21.026147329532787,20.996422391371276,11.350679957960445,28.809834708111726,12.874083038737963,2017,MN,scott,scott_MN,0.059,8320,1.65,SNAP,1.85,Other Nutrition Program,0.48,0.051,0.469,4420000,3.11,0.103,4150,0.53,0.47,55020,44.56,-93.32,94197,2161,2495,19806,19778,10692,27138,12127,145827,138255,7572,145827,141059,4768,50018,2635,3854,7331,11430,13596,5469,5703,144151,42445,41673,772,87712,84270,3442,13994,13994,0,145827,122558,6566,1261,9081,39,3211,3111
0500000US27141,61784,2.1494237990418235,3.8068108248090122,28.034766282532697,25.135957529457464,12.914346756441796,21.376084423151624,6.582610384565584,2017,MN,sherburne,sherburne_MN,0.069,6380,1.65,SNAP,1.85,Other Nutrition Program,0.499,0.046,0.454,3335000,3.06,0.122,3050,0.59,0.41,55308,45.37,-93.87,61784,1328,2352,17321,15530,7979,13207,4067,94570,92173,2397,94570,93591,979,31869,1635,3634,3537,9723,7552,4006,1782,92626,26141,25662,479,56357,54178,2179,10128,10128,0,94570,87215,2490,275,1262,0,1487,1841
0500000US27145,97265,4.892818588392536,3.516167172158536,26.023749550197913,21.411607464144346,13.574255898833085,20.482187837351564,10.099213488922016,2017,MN,stearns,stearns_MN,0.105,16250,1.65,SNAP,1.85,Other Nutrition Program,0.609,0.021,0.37,8322000,3,0.138,4940,0.72,0.28,55320,45.41,-94.04,97265,4759,3420,25312,20826,13203,19922,9823,157822,152435,5387,157822,148563,9259,59708,7495,11916,8629,15728,9165,4444,2331,156729,39393,38140,1253,95027,90860,4167,22309,22309,0,157822,139326,9654,335,3869,15,2124,2499
0500000US27147,24824,3.5006445375443116,2.6627457299387687,35.46970673541734,20.778279084756687,12.995488237189818,17.03190460844344,7.561231066709635,2017,MN,steele,steele_MN,0.082,2990,1.65,SNAP,1.85,Other Nutrition Program,0.656,0.061,0.283,1399000,2.74,0.131,1210,0.8,0.2,55049,44.17,-93.24,24824,869,661,8805,5158,3226,4228,1877,36887,33939,2948,36887,36748,139,14697,1630,2983,2996,3524,2330,679,555,36540,9681,9626,55,20649,19631,1018,6210,6210,0,null,null,null,null,null,null,null,null
0500000US27153,16902,5.5318897171932315,9.537332860016566,38.403739202461246,19.83788900721808,13.48361140693409,11.04603005561472,2.1595077505620637,2017,MN,todd,todd_MN,0.091,2210,1.65,SNAP,1.85,Other Nutrition Program,0.753,0.056,0.191,1185000,3.14,0.156,910,0.97,0.03,56318,45.86,-94.68,16902,935,1612,6491,3353,2279,1867,365,24515,23069,1446,24515,24262,253,8654,1501,1717,2130,1692,1100,260,254,24315,5990,4883,1107,13343,11757,1586,4982,4982,0,24515,22693,284,471,8,0,473,586
0500000US27157,15561,2.2556390977443606,4.427736006683375,34.708566287513655,21.32896343422659,11.991517254675149,17.511728038043827,7.775849881113039,2017,MN,wabasha,wabasha_MN,0.071,1530,1.65,SNAP,1.85,Other Nutrition Program,0.548,0.063,0.389,884000,3.39,0.114,530,0.55,0.45,55041,44.44,-92.27,15561,351,689,5401,3319,1866,2725,1210,21608,21165,443,21608,21445,163,8116,896,1410,1250,2229,1546,326,459,21452,5092,5078,14,11912,10814,1098,4448,4448,0,null,null,null,null,null,null,null,null
0500000US27163,173709,1.1887697240787753,1.9797477390348226,21.407065839996775,20.33112849650853,11.531929836680886,28.132105993356703,15.429252370343505,2017,MN,washington,washington_MN,0.062,15680,1.65,SNAP,1.85,Other Nutrition Program,0.445,0.045,0.51,8377000,3.13,0.104,6560,0.5,0.5,55001,44.9,-92.81,173709,2065,3439,37186,35317,20032,48868,26802,256348,245645,10703,256348,250859,5489,92337,4189,8565,13046,24494,19645,10556,11842,253353,66579,64144,2435,150198,144555,5643,36576,36523,53,256348,220308,12153,1083,15352,120,950,6382
0500000US27169,31747,3.0648565218760826,3.093205657227455,23.057296752449048,25.243330078432606,15.031341544082904,19.771946955617853,10.738022490314044,2017,MN,winona,winona_MN,0.103,5270,1.65,SNAP,1.85,Other Nutrition Program,0.621,0.027,0.351,3130000,3.48,0.127,1190,0.73,0.27,55910,44.06,-91.93,31747,973,982,7320,8014,4772,6277,3409,50873,49383,1490,50873,49861,1012,19514,2978,3344,4515,4641,3051,497,488,50532,10491,9654,837,32031,29235,2796,8010,8010,0,50873,47599,438,318,1055,0,138,1325
0500000US27171,86598,1.573939351948082,3.7275687660223102,30.670454283008848,22.73147185847248,12.99914547680085,21.303032402595903,6.994387861151528,2017,MN,wright,wright_MN,0.065,8540,1.65,SNAP,1.85,Other Nutrition Program,0.484,0.054,0.462,4790000,3.29,0.109,4100,0.51,0.49,55301,45.23,-93.66,86598,1363,3228,26560,19685,11257,18448,6057,134286,130308,3978,134286,133324,962,47868,3716,5947,8154,11765,11566,3845,2875,133442,39049,38331,718,78190,73991,4199,16203,16203,0,134286,126762,2498,571,1111,0,1023,2321
0500000US28001,21599,5.9586091948701325,18.954581230612526,36.68225380804667,14.46826241955646,9.143941849159683,8.62539932404278,6.1669521737117465,2017,MS,adams,adams_MS,0.247,7790,1.3,SNAP,1.85,Other Nutrition Program,0.653,0.085,0.261,4035000,3.04,0.306,2240,0.7,0.3,39120,31.54,-91.38,21599,1287,4094,7923,3125,1975,1863,1332,30739,29196,1543,30739,28235,2504,10679,4658,3030,1158,1297,271,58,207,28006,6708,6039,669,15660,11222,4438,5638,5638,0,null,null,null,null,null,null,null,null
0500000US28003,25216,8.506503807106599,13.753172588832488,26.42766497461929,22.878331218274113,9.553458121827411,13.257455583756345,5.623413705583756,2017,MS,alcorn,alcorn_MS,0.149,5560,1.3,SNAP,1.85,Other Nutrition Program,0.636,0.135,0.228,2904000,3.06,0.209,1850,0.93,0.08,38834,34.93,-88.51,25216,2145,3468,6664,5769,2409,3343,1418,37210,35749,1461,37210,36802,408,15334,3702,4462,2340,2442,1829,430,129,36602,8612,8233,379,21344,17270,4074,6646,6646,0,null,null,null,null,null,null,null,null
0500000US28011,19316,4.7007662041830605,16.11099606543798,20.785876993166287,23.02236487885691,9.80016566576931,15.443155932905364,10.136674259681094,2017,MS,bolivar,bolivar_MS,0.277,9170,1.3,SNAP,1.85,Other Nutrition Program,0.741,0.115,0.144,4796000,3.07,0.289,2390,0.73,0.27,38720,34.08,-90.72,19316,908,3112,4015,4447,1893,2983,1958,31945,31265,680,31945,31444,501,11344,3856,2350,2731,1308,863,192,44,31411,8253,8156,97,18063,13384,4679,5095,5095,0,null,null,null,null,null,null,null,null
0500000US28027,13868,6.316700317277185,13.686184020767234,30.31439284684165,20.860974906259013,13.368906835881164,11.349870204788001,4.102970868185752,2017,MS,coahoma,coahoma_MS,0.299,7270,1.3,SNAP,1.85,Other Nutrition Program,0.802,0.116,0.082,3757000,3.03,0.297,2010,0.71,0.29,38614,34.2,-90.57,13868,876,1898,4204,2893,1854,1574,569,23154,22946,208,23154,23043,111,8425,2893,2531,1295,844,716,0,146,22878,7011,6571,440,12045,9523,2522,3822,3822,0,null,null,null,null,null,null,null,null
0500000US28029,16967,6.3535097542287975,10.461484057287675,35.65155890846938,20.445570813932928,13.149054046089468,9.925148818294335,4.013673601697413,2017,MS,copiah,copiah_MS,0.205,5880,1.3,SNAP,1.85,Other Nutrition Program,0.632,0.144,0.225,2920000,2.91,0.244,1660,0.73,0.27,39059,31.98,-90.35,16967,1078,1775,6049,3469,2231,1684,681,28516,27364,1152,28516,27966,550,9659,1963,2178,2095,2511,573,319,20,28364,9000,8532,468,15334,13297,2037,4030,4030,0,null,null,null,null,null,null,null,null
0500000US28033,116419,2.219568970700659,5.944905900239652,31.667511316881264,25.347237134831946,12.04270780542695,14.53886393114526,8.239204940774272,2017,MS,desoto,desoto_MS,0.126,21760,1.3,SNAP,1.85,Other Nutrition Program,0.375,0.153,0.472,10876000,2.93,0.162,7440,0.57,0.43,38632,34.82,-89.98,116419,2584,6921,36867,29509,14020,16926,9592,178751,170176,8575,178751,173773,4978,61764,4576,11055,12185,17999,10158,3337,2454,178016,49216,48588,628,105935,95054,10881,22865,22554,311,178751,117315,47463,121,2430,0,5760,5662
0500000US28035,46523,4.084001461642629,7.108312017711669,24.85867205468263,23.4894568278056,7.514562689422437,22.313694301743222,10.63130064699181,2017,MS,forrest,forrest_MS,0.208,15800,1.3,SNAP,1.85,Other Nutrition Program,0.589,0.104,0.307,8880000,3.29,0.229,4030,0.65,0.35,39401,31.31,-89.3,46523,1900,3307,11565,10928,3496,10381,4946,75471,73312,2159,75471,74410,1061,28066,7251,6180,7005,4105,2632,613,280,74758,18782,18176,606,45980,36326,9654,9996,9925,71,75471,44295,28120,251,762,0,155,1888
0500000US28039,17433,5.053633912694315,13.766993632765445,26.811220099810708,31.962370217403773,13.847301095623244,3.4073309241094476,5.151150117593071,2017,MS,george,george_MS,0.132,3100,1.3,SNAP,1.85,Other Nutrition Program,0.485,0.197,0.318,1562000,2.95,0.206,1290,0.79,0.21,39452,30.92,-88.59,17433,881,2400,4674,5572,2414,594,898,24094,23712,382,24094,24094,0,8889,2138,1310,2597,1934,428,245,237,23538,5274,4164,1110,13555,10720,2835,4709,4709,0,null,null,null,null,null,null,null,null
0500000US28043,14191,2.5579592699598335,14.910858995137763,24.430977380029596,27.46106687337045,13.402860968219294,10.98583609329857,6.250440419984497,2017,MS,grenada,grenada_MS,0.202,4330,1.3,SNAP,1.85,Other Nutrition Program,0.588,0.204,0.208,2326000,3.15,0.244,1240,0.78,0.23,38901,33.77,-89.81,14191,363,2116,3467,3897,1902,1559,887,21087,20950,137,null,null,null,9279,2020,2649,1851,1458,891,253,157,20711,4863,4863,0,13049,10814,2235,2799,2799,0,null,null,null,null,null,null,null,null
0500000US28045,33825,5.797487065779749,7.603843311160384,29.144124168514413,26.572062084257208,9.543237250554323,15.798965262379896,5.540280857354028,2017,MS,hancock,hancock_MS,0.139,6430,1.3,SNAP,1.85,Other Nutrition Program,0.553,0.096,0.352,3588000,3.27,0.21,2130,0.71,0.29,39520,30.32,-89.51,33825,1961,2572,9858,8988,3228,5344,1874,47053,45228,1825,47053,46638,415,20013,4154,4811,3447,4141,2342,450,668,46758,11217,10434,783,25670,21276,4394,9871,9871,0,47053,41035,3725,200,398,0,272,1423
0500000US28047,135279,3.0374263559015073,7.764693707079444,28.31333762076893,25.602643425808886,10.419207711470369,15.843552953525677,9.019138225445191,2017,MS,harrison,harrison_MS,0.175,35100,1.3,SNAP,1.85,Other Nutrition Program,0.55,0.118,0.332,19145000,3.2,0.23,11170,0.71,0.29,39501,30.38,-89.06,135279,4109,10504,38302,34635,14095,21433,12201,205027,193865,11162,205027,201133,3894,78449,17054,17208,13596,18679,7674,2203,2035,197721,52574,49449,3125,115861,90933,24928,29286,29103,183,205027,138916,52095,1066,6363,195,1306,5086
0500000US28049,154609,3.6608476867452735,10.209625571603205,25.278606031990375,22.094444695975007,10.030463944531043,16.477048554741316,12.24896351441378,2017,MS,hinds,hinds_MS,0.238,57860,1.3,SNAP,1.85,Other Nutrition Program,0.582,0.137,0.281,32605000,3.3,0.225,13620,0.64,0.36,39041,32.35,-90.45,154609,5660,15785,39083,34160,15508,25475,18938,239497,235775,3722,239497,238503,994,89570,19056,21921,15286,18236,9565,3201,2305,236930,61520,59405,2115,142578,115674,26904,32832,32832,0,239497,59820,175531,123,2024,18,639,1342
0500000US28057,14277,6.1287385305036075,12.768788961266372,29.719128668487777,26.66526581214541,11.865237795054984,6.310849618267143,6.541990614274708,2017,MS,itawamba,itawamba_MS,0.138,3250,1.3,SNAP,1.85,Other Nutrition Program,0.53,0.164,0.306,1630000,2.94,0.211,1090,0.82,0.18,38843,34.26,-88.4,14277,875,1823,4243,3807,1694,901,934,23508,23107,401,23508,23441,67,7924,1490,1750,1264,2501,726,132,61,23288,7330,6912,418,12709,11582,1127,3249,3249,0,null,null,null,null,null,null,null,null
0500000US28059,94895,3.5692080720796673,7.144738921966384,31.179724959165394,23.484904367985667,12.649770799304495,14.666736919753411,7.3049159597449815,2017,MS,jackson,jackson_MS,0.15,21150,1.3,SNAP,1.85,Other Nutrition Program,0.471,0.13,0.399,12150000,3.37,0.206,7000,0.64,0.36,39552,30.48,-88.55,94895,3387,6780,29588,22286,12004,13918,6932,142152,132941,9211,142152,140011,2141,52318,9798,10207,11251,10550,6830,2410,1272,140015,36019,33125,2894,82188,66521,15667,21808,21765,43,142152,102064,32051,390,2685,384,2285,2293
0500000US28067,43919,5.161775085953687,9.790751155536329,34.38147498804617,25.421799221293746,8.36084610305335,8.499738154329561,8.383615291787153,2017,MS,jones,jones_MS,0.172,11770,1.3,SNAP,1.85,Other Nutrition Program,0.622,0.133,0.245,6035000,3,0.225,3940,0.81,0.19,39436,31.47,-89.23,43919,2267,4300,15100,11165,3672,3733,3682,67930,64943,2987,67930,66134,1796,23950,5137,7138,5341,3767,1488,677,402,67154,19719,18248,1471,36470,28785,7685,10965,10965,0,null,null,null,null,null,null,null,null
