geo_id,county_state.x,total,white,black,am_ind_al_nat,asian,nat_ha_pac_isl,other,two_or_more,hispanic,year,state,county,county_state.y,fi_rate,number_food_insecure_individuals,low_threshold_in_state,low_threshold_type,high_threshold_in_state,high_threshold_type,percent_fi_low_threshold,percent_fi_btwn_thresholds,percent_fi_high_threshold,weighted_annual_food_budget_shortfall,cost_per_meal,child_fi_rate,number_food_insecure_children,percent_of_children_in_fi_hh_with_hh_incomes_below_185_percent_fpl,percent_of_children_in_fi_hh_with_hh_incomes_above_185_percent_fpl,zip,latitude,longitude,estimate_total_edu_data,estimate_total_less_than_9th_grade,estimate_total_9th_to_12th_grade_no_diploma,estimate_total_high_school_graduate_includes_equivalency,estimate_total_some_college_no_degree,estimate_total_associates_degree,estimate_total_bachelors_degree,estimate_total_graduate_or_professional_degree,estimate_total_hispanic_data,estimate_total_not_hispanic_or_latino,estimate_total_hispanic_or_latino,estimate_total_immigration_data,estimate_total_u_s_citizen,estimate_total_not_a_u_s_citizen,estimate_total_income_data,estimate_total_less_than_20_000,estimate_total_20_000_to_39_999,estimate_total_40_000_to_59_999,estimate_total_60_000_to_99_999,estimate_total_100_000_to_149_999,estimate_total_150_000_to_199_999,estimate_total_200_000_or_more,estimate_total_ins_status_data,estimate_total_under_19_years,estimate_total_under_19_years_with_health_insurance_coverage,estimate_total_under_19_years_no_health_insurance_coverage,estimate_total_19_to_64_years,estimate_total_19_to_64_years_with_health_insurance_coverage,estimate_total_19_to_64_years_no_health_insurance_coverage,estimate_total_65_years_and_over,estimate_total_65_years_and_over_with_health_insurance_coverage,estimate_total_65_years_and_over_no_health_insurance_coverage,estimate_total_race_data,estimate_total_white_alone,estimate_total_black_or_african_american_alone,estimate_total_american_indian_and_alaska_native_alone,estimate_total_asian_alone,estimate_total_native_hawaiian_and_other_pacific_islander_alone,estimate_total_some_other_race_alone,estimate_total_two_or_more_races
0500000US40041,"Delaware County, Oklahoma",42602,0.15391223783807415,6.060838462872541e-4,0.05157222546589726,0.0021157836088573235,6.777119372121114e-4,0.0023967861194086866,0.023449934998168668,3.7932491432327122,2017,OK,delaware,delaware_OK,0.156,6550,1.3,SNAP,1.85,Other Nutrition Program,0.597,0.198,0.205,3552000,3.18,0.248,2170,0.8,0.2,74331,36.69,-94.96,30758,1238,3157,11531,7172,2786,2988,1886,42602,40986,1616,42602,42087,515,16252,3783,5234,2617,2708,1526,138,246,42244,9264,8091,1173,22674,14696,7978,10306,10203,103,42602,27934,110,9360,384,123,435,4256
0500000US40047,"Garfield County, Oklahoma",61581,0.13665084303909586,0.005532380091006024,0.004836217867924235,2.5578687742020223e-4,0.005542928003476958,0.003214476325517799,0.006355117263739044,12.43240609928387,2017,OK,garfield,garfield_OK,0.138,8640,1.3,SNAP,1.85,Other Nutrition Program,0.501,0.172,0.327,4267000,2.89,0.201,3270,0.67,0.33,73701,36.4,-97.86,39660,1636,2958,14225,8650,3060,6096,3035,61581,53925,7656,61581,58091,3490,22784,3738,5737,4232,4975,2446,1199,457,59803,16488,15774,714,34060,24101,9959,9255,9255,0,61581,51821,2098,1834,97,2102,1219,2410
0500000US40049,"Garvin County, Oklahoma",27909,0.29238208917134795,0.007715888100113291,0.014237803499210716,9.500427943567114e-4,0,0.005533357356320846,0.03748817512867024,8.857357841556487,2017,OK,garvin,garvin_OK,0.153,4240,1.3,SNAP,1.85,Other Nutrition Program,0.559,0.191,0.249,2225000,3.07,0.215,1500,0.74,0.27,73052,34.83,-97.6,18922,580,1977,8336,4048,872,2300,809,27909,25437,2472,27909,27687,222,10726,2300,2811,2001,2293,911,162,248,27658,7718,6737,981,15364,12010,3354,4576,4576,0,27909,22774,601,1109,74,0,431,2920
0500000US40051,"Grady County, Oklahoma",54943,0.1567445550734715,0.003713478162972326,0.009421170290359764,0.002100218693420566,0,7.71846933070965e-4,0.00925553790128874,5.816937553464499,2017,OK,grady,grady_OK,0.133,7220,1.3,SNAP,1.85,Other Nutrition Program,0.461,0.151,0.389,3921000,3.18,0.202,2690,0.61,0.39,73002,34.92,-97.77,37301,1576,2501,15634,7362,2312,6151,1765,54943,51747,3196,54943,54276,667,19913,3036,4240,3288,4468,2707,1091,1083,54438,14066,13229,837,31980,26564,5416,8392,8392,0,54943,47317,1121,2844,634,0,233,2794
0500000US40065,"Jackson County, Oklahoma",25125,0.26983886537461943,0.03329818568847306,0.003326650330437365,0.005180069800252469,0,0.04978886661221257,0.03657731244276132,23.992039800995023,2017,OK,jackson,jackson_OK,0.145,3700,1.3,SNAP,1.85,Other Nutrition Program,0.529,0.187,0.284,1950000,3.09,0.212,1390,0.6,0.4,73521,34.64,-99.31,16186,1319,1352,4929,3689,1596,2456,845,25125,19097,6028,25125,24362,763,9171,1582,2653,1412,2149,968,284,123,23869,6721,6190,531,13740,11299,2441,3408,3408,0,25125,17034,2102,210,327,0,3143,2309
0500000US40071,"Kay County, Oklahoma",44544,0.1728533123518835,0.00544308765606421,0.021157483314960694,4.939098058280486e-4,0,0.009817717364826926,0.01473161594321823,8.088631465517242,2017,OK,kay,kay_OK,0.159,7200,1.3,SNAP,1.85,Other Nutrition Program,0.527,0.169,0.304,3310000,2.69,0.238,2700,0.72,0.28,74601,36.72,-97.06,29836,1174,2849,10447,6762,3230,3893,1481,44544,40941,3603,44544,43807,737,17926,3361,4197,3776,3464,2520,353,255,43742,11670,11191,479,23824,20036,3788,8248,8248,0,44544,34297,1080,4198,98,0,1948,2923
0500000US40079,"Le Flore County, Oklahoma",49731,0.15137238548494353,0.0037037450945377115,0.024490812268138557,0.0015486183091789776,0,0.0034975322126365943,0.01646872682320098,6.909171341818985,2017,OK,le flore,le flore_OK,0.171,8540,1.3,SNAP,1.85,Other Nutrition Program,0.602,0.15,0.248,4340000,2.98,0.253,3030,0.73,0.27,74571,34.75,-95.04,33813,2211,3720,13970,5352,3435,3116,2009,49731,46295,3436,49731,48645,1086,17880,5003,4319,2514,3524,1398,305,817,48628,12509,11601,908,27508,20542,6966,8611,8251,360,49731,37437,916,6057,383,0,865,4073
0500000US40081,"Lincoln County, Oklahoma",35142,0.23897936840657474,0.004728897473975525,0.027077796494818764,0.0013522703393046447,2.9150737853273786e-4,0.0013522703393046447,0.010777675578529836,3.40618063855216,2017,OK,lincoln,lincoln_OK,0.142,4940,1.3,SNAP,1.85,Other Nutrition Program,0.487,0.186,0.327,2533000,3,0.216,1840,0.69,0.31,74026,35.7,-96.76,23301,510,2504,9422,6357,1492,1995,1021,35142,33945,1197,35142,35043,99,12163,2943,2247,2463,2741,1211,402,156,34779,9105,7938,1167,19371,14218,5153,6303,6303,0,35142,29513,584,3344,167,36,167,1331
0500000US40083,"Logan County, Oklahoma",46784,0.17675444801126952,0.0171285554732662,0.005491737444349419,0,0,0.00143004477544207,0.012943504309352667,6.188012995896033,2017,OK,logan,logan_OK,0.137,6200,1.3,SNAP,1.85,Other Nutrition Program,0.454,0.161,0.385,3276000,3.1,0.194,2100,0.63,0.37,73027,35.95,-97.23,30165,1105,1565,8745,7381,2687,6263,2419,46784,43889,2895,46784,46430,354,15868,2893,2363,2521,3349,2310,1382,1050,46454,12696,12436,260,26983,22668,4315,6775,6775,0,46784,38687,3749,1202,0,0,313,2833
0500000US40087,"McClain County, Oklahoma",39343,0.2204123321338771,0.0047096928254417554,0.011609489721973712,2.196564555075716e-4,4.974572668847944e-4,3.036427473192902e-4,0.016422550291183734,7.981089393284702,2017,OK,mcclain,mcclain_OK,0.115,4360,1.3,SNAP,1.85,Other Nutrition Program,0.362,0.154,0.484,2324000,3.12,0.18,1760,0.48,0.52,73010,35.14,-97.65,26159,880,1704,8441,6683,2127,4628,1696,39343,36203,3140,39343,38543,800,14459,1705,2525,1850,4626,2097,1033,623,38938,10775,9469,1306,22461,19294,3167,5702,5679,23,39343,34117,729,1797,34,77,47,2542
0500000US40089,"McCurtain County, Oklahoma",32808,0.19096684300538444,0.023319230160229385,0.03758019362475214,0.0019788828781389877,0.010080224989581228,0.009987319690138084,0.0308910120648457,5.8674713484515975,2017,OK,mccurtain,mccurtain_OK,0.191,6320,1.3,SNAP,1.85,Other Nutrition Program,0.626,0.165,0.209,3307000,3.07,0.265,2220,0.75,0.25,74722,34.4,-94.93,21496,1628,2451,9074,4445,1114,1798,986,32808,30883,1925,32808,31611,1197,12439,4098,3266,1542,2475,863,89,106,32411,8712,7626,1086,18025,12246,5779,5674,5674,0,32808,20555,2510,4045,213,1085,1075,3325
0500000US40091,"McIntosh County, Oklahoma",19742,0.31176669975722987,0.01205911849937438,0.1240293166510122,8.723617637845295e-4,0.0013085426456767941,0.0014111734414161508,0.055087079613099554,3.2823422145679264,2017,OK,mcintosh,mcintosh_OK,0.178,3540,1.3,SNAP,1.85,Other Nutrition Program,0.547,0.161,0.292,1844000,3.05,0.264,1070,0.72,0.28,74426,35.47,-95.52,14741,326,1448,6739,2889,1318,1429,592,19742,19094,648,19742,19518,224,8470,2096,2226,1632,1342,812,89,273,19457,3858,3283,575,10426,7491,2935,5173,5134,39,19742,12151,470,4834,34,51,55,2147
0500000US40097,"Mayes County, Oklahoma",40921,0.16510321727085164,4.4191550902604335e-4,0.04296732550597814,0.0037801691515335872,1.970704297008031e-4,9.316056676765238e-4,0.030952001125432196,3.6264998411573517,2017,OK,mayes,mayes_OK,0.16,6540,1.3,SNAP,1.85,Other Nutrition Program,0.557,0.131,0.312,3492000,3.13,0.241,2370,0.71,0.29,74330,36.43,-95.26,28062,1022,2607,11473,6237,2517,2762,1444,40921,39437,1484,40921,40494,427,15603,3400,3821,2444,3994,1326,400,218,40519,10108,8781,1327,23195,17436,5759,7216,7216,0,40921,27647,74,7195,633,33,156,5183
0500000US40101,"Muskogee County, Oklahoma",69086,0.08347169514081318,0.014745828072315344,0.027708663861376864,0.0010433961892601649,0,0.006159808828162419,0.011617734677605648,6.176359899255999,2017,OK,muskogee,muskogee_OK,0.184,12810,1.3,SNAP,1.85,Other Nutrition Program,0.55,0.143,0.307,6087000,2.78,0.255,4340,0.7,0.3,74401,35.74,-95.35,45268,1797,6209,16658,8839,3833,5229,2703,69086,64819,4267,69086,67537,1549,26122,8058,5915,3994,4696,2583,448,428,66399,18329,15803,2526,37239,28274,8965,10831,10831,0,69086,39840,7038,13225,498,0,2940,5545
0500000US40109,"Oklahoma County, Oklahoma",787958,0.008673687342839631,0.0019271746890983485,3.2350970970656574e-4,4.4528890492170784e-4,7.553821261195826e-6,4.52069627205212e-4,8.617476604669966e-4,17.540274989276078,2017,OK,oklahoma,oklahoma_OK,0.16,123540,1.3,SNAP,1.85,Other Nutrition Program,0.517,0.158,0.325,63092000,2.99,0.215,42790,0.62,0.38,73003,35.67,-97.41,514300,24192,36980,133009,114030,37998,107632,60459,787958,649748,138210,787958,740415,47543,297945,49110,64692,54466,64714,35555,14501,14907,777298,211769,197991,13778,463032,371226,91806,102497,101667,830,787958,538530,119654,20086,27647,469,28068,53504
0500000US40111,"Okmulgee County, Oklahoma",38930,0.16450188971636537,0.02279048281578461,0.040843395665809704,0.0021048535084641834,0,0.002982425660895959,0.02364826010763521,4.212689442589262,2017,OK,okmulgee,okmulgee_OK,0.182,7110,1.3,SNAP,1.85,Other Nutrition Program,0.572,0.145,0.283,3628000,2.99,0.253,2390,0.74,0.26,74421,35.78,-96.02,25890,927,2560,8747,7432,2975,2294,955,38930,37290,1640,38930,38707,223,15225,3514,3442,3236,2852,1620,312,249,38150,10160,8845,1315,21298,17120,4178,6692,6633,59,38930,24931,3454,6190,319,0,452,3584
0500000US40113,"Osage County, Oklahoma",47233,0.1360089399761431,0.023586298063951,0.028615531516583647,2.868724964068536e-4,0,0.0031780093742571755,0.02004073330367254,3.6499904727626866,2017,OK,osage,osage_OK,0.161,7650,1.3,SNAP,1.85,Other Nutrition Program,0.473,0.143,0.384,4078000,3.12,0.233,2520,0.65,0.35,74001,36.48,-96.06,33006,1187,3373,11705,8615,2762,3893,1471,47233,45509,1724,47233,47046,187,18003,3921,4095,3212,3579,2075,775,346,45832,11468,10186,1282,25482,19433,6049,8882,8846,36,47233,30343,5262,6384,64,0,709,4471
0500000US40115,"Ottawa County, Oklahoma",31312,0.21539279355400173,0.0044265779146906315,0.06543991682178593,0.002600869512087813,0.002713063883197484,0.006935652032234168,0.021857503389820333,5.748594787940726,2017,OK,ottawa,ottawa_OK,0.168,5320,1.3,SNAP,1.85,Other Nutrition Program,0.607,0.153,0.24,2727000,3,0.253,2000,0.75,0.25,74335,36.97,-94.85,20560,922,2102,7604,4721,2408,1590,1213,31312,29512,1800,31312,30837,475,12104,2911,3485,2204,2166,888,210,240,30857,8134,7359,775,17251,12976,4275,5472,5472,0,31312,21118,434,6416,255,266,680,2143
0500000US40119,"Payne County, Oklahoma",81575,0.09878456893095246,0.0053527843880377965,0.004326408268714434,0.0044105620940176685,5.710438145576537e-5,8.505547343148211e-4,0.008804593972350772,4.73674532638676,2017,OK,payne,payne_OK,0.195,15750,1.3,SNAP,1.85,Other Nutrition Program,0.563,0.087,0.349,8048000,2.99,0.217,3390,0.65,0.36,74023,35.97,-96.76,43023,636,3711,12801,7236,2879,9625,6135,81575,77711,3864,81575,76603,4972,30009,7858,8063,4780,4549,2896,1307,556,80197,17967,16495,1472,52440,45036,7404,9790,9790,0,81575,65736,3562,2879,2935,38,566,5859
0500000US40121,"Pittsburg County, Oklahoma",44184,0.16423304660913168,0.006981774141608337,0.007488887597235061,9.169021066382188e-4,5.122358137643681e-5,8.298220182982763e-4,0.04582461589936037,5.028969762810067,2017,OK,pittsburg,pittsburg_OK,0.16,7160,1.3,SNAP,1.85,Other Nutrition Program,0.51,0.156,0.334,3905000,3.2,0.233,2310,0.7,0.3,74425,35.17,-95.64,31576,959,3182,11791,7249,3457,3372,1566,44184,41962,2222,44184,43528,656,17651,3558,4300,3324,3562,1987,381,539,42247,10123,9161,962,23572,16636,6936,8552,8552,0,44184,32062,1363,1462,179,10,162,8946
0500000US40123,"Pontotoc County, Oklahoma",38224,0.18054524837485048,0.008083094064623314,0.03652107529960203,0.00175897982608653,9.924205244457075e-4,0.0017042255902550425,0.03201069512298327,5.326496442025952,2017,OK,pontotoc,pontotoc_OK,0.158,6070,1.3,SNAP,1.85,Other Nutrition Program,0.489,0.156,0.355,2799000,2.7,0.219,1990,0.65,0.35,74820,34.77,-96.66,25146,841,2131,7432,5711,1392,4860,2779,38224,36188,2036,38224,37652,572,13836,3500,2846,2338,2328,2184,371,269,37683,9444,8118,1326,22008,18141,3867,6231,6181,50,38224,26379,1181,5336,257,145,249,4677
0500000US40125,"Pottawatomie County, Oklahoma",72226,0.10487875559233839,0.003968105574311208,0.02190317598651201,4.1598014957755177e-4,2.702912492646765e-4,7.8020240035974e-4,0.006237785284448633,5.097887187439426,2017,OK,pottawatomie,pottawatomie_OK,0.156,11180,1.3,SNAP,1.85,Other Nutrition Program,0.497,0.161,0.343,5491000,2.88,0.223,3890,0.67,0.33,74801,35.33,-96.91,47954,1464,4595,17596,10962,4818,4926,3593,72226,68544,3682,72226,71562,664,25877,5551,5597,4086,6371,2608,1043,621,70251,18216,17238,978,40799,32409,8390,11236,11207,29,72226,54711,2070,11426,217,141,407,3254
0500000US40131,"Rogers County, Oklahoma",91444,0.08143022982233193,0.0011911018754485491,0.014210706411601513,0.001675435469380941,1.1480500004323364e-4,0.0015821564068458137,0.009152111097196531,4.684834434189231,2017,OK,rogers,rogers_OK,0.125,11220,1.3,SNAP,1.85,Other Nutrition Program,0.376,0.17,0.454,6466000,3.38,0.196,4310,0.58,0.42,74015,36.18,-95.76,61496,1289,3559,19886,16030,4900,10466,5366,91444,87160,4284,91444,90223,1221,34495,4746,6651,5594,9317,4663,2508,1016,90321,23341,21655,1686,53132,44591,8541,13848,13848,0,91444,68092,996,11883,1401,96,1323,7653
0500000US40133,"Seminole County, Oklahoma",24878,0.2738179423069102,0.020956031815192216,0.07933239492104378,2.2620234804370936e-4,0,0.001405686019985908,0.026223315062495735,5.165206206286679,2017,OK,seminole,seminole_OK,0.182,4610,1.3,SNAP,1.85,Other Nutrition Program,0.582,0.158,0.26,2289000,2.91,0.261,1680,0.71,0.29,74818,35.23,-96.64,16333,903,2102,5382,4209,1463,1343,931,24878,23593,1285,24878,24755,123,9644,2621,2607,1830,1765,716,84,21,24392,6644,5759,885,13559,9301,4258,4189,4175,14,24878,16947,1297,4910,14,0,87,1623
0500000US40135,"Sequoyah County, Oklahoma",41252,0.1560120520917431,0.005547304123492618,0.05892835354913556,0.001410331556820157,2.938190743375327e-4,0.0031438640954116,0.017076764600497403,4.20100843595462,2017,OK,sequoyah,sequoyah_OK,0.182,7520,1.3,SNAP,1.85,Other Nutrition Program,0.637,0.128,0.235,3882000,3.02,0.277,2680,0.73,0.27,74435,35.54,-95.11,28398,1744,3639,11909,4902,2651,2675,878,41252,39519,1733,41252,40730,522,14741,3275,4759,2726,2638,791,380,172,40906,10399,8977,1422,23044,16508,6536,7463,7363,100,41252,26549,944,10028,240,50,535,2906
0500000US40137,"Stephens County, Oklahoma",43332,0.18986375474953368,0.0025616961019502304,0.014624568598659737,0.001810762317386857,3.1954629130356304e-5,0.01170604580475386,0.010177549378018482,7.6548509184898,2017,OK,stephens,stephens_OK,0.156,6890,1.3,SNAP,1.85,Other Nutrition Program,0.494,0.169,0.336,3734000,3.18,0.231,2420,0.65,0.35,73055,34.63,-97.96,29635,1207,3211,12618,6520,1591,3113,1375,43332,40015,3317,43332,42296,1036,16352,2626,3958,3354,3874,1668,487,385,42642,10794,10266,528,24036,19494,4542,7812,7770,42,43332,35650,481,2746,340,6,2198,1911
0500000US40139,"Texas County, Oklahoma",20389,0.2958062332875462,0.008323083412010325,0.003945045316675415,0.029515674411955697,0.0011305922553886858,0.1414443076954356,0.010295606070348035,44.725096865957134,2017,OK,texas,texas_OK,0.094,2020,1.3,SNAP,1.85,Other Nutrition Program,0.577,0.157,0.266,1030000,2.99,0.187,1100,0.56,0.44,73901,36.75,-101.08,11921,2299,1481,2316,3069,175,1508,1073,20389,11270,9119,20389,15406,4983,6811,1165,1747,1280,1709,603,267,40,20269,6652,5718,934,11295,9666,1629,2322,2322,0,20389,12297,346,164,1227,47,5880,428
0500000US40143,"Tulsa County, Oklahoma",646266,0.010839325739480703,0.001568956576173599,7.806115041124977e-4,5.437201069499957e-4,2.006417938368472e-5,5.703685934106652e-4,0.0011504580183604428,12.71999455332634,2017,OK,tulsa,tulsa_OK,0.158,100610,1.3,SNAP,1.85,Other Nutrition Program,0.484,0.145,0.37,53359000,3.11,0.216,35120,0.6,0.4,74008,35.94,-95.87,424920,18424,25576,105648,101805,38616,90662,44189,646266,564061,82205,646266,608827,37439,251055,42479,52242,46181,54813,30567,12099,12674,641298,173108,160701,12407,379817,307375,72442,88373,87619,754,646266,452715,65529,32603,22709,838,23822,48050
0500000US40145,"Wagoner County, Oklahoma",78657,0.09551273516936204,0.004590326567968934,0.013484892449494652,0.002114136320740621,9.859504248102286e-5,0.0018474448123903138,0.009486136136411857,6.068118539990083,2017,OK,wagoner,wagoner_OK,0.129,9900,1.3,SNAP,1.85,Other Nutrition Program,0.414,0.175,0.411,5501000,3.26,0.2,3850,0.6,0.4,74013,36.03,-95.78,53868,1195,4509,16582,12550,5840,8949,4243,78657,73884,4773,78657,77062,1595,28307,3621,5473,5332,7177,4660,1245,799,78430,20539,19466,1073,45579,37137,8442,12312,12143,169,78657,59093,2840,8343,1308,61,1143,5869
0500000US40147,"Washington County, Oklahoma",51932,0.15060072186660603,0.005239285503188751,0.023029867133974053,8.157415503903222e-4,0,6.488853241741199e-4,0.01222499950744042,5.946237387352691,2017,OK,washington,washington_OK,0.147,7610,1.3,SNAP,1.85,Other Nutrition Program,0.481,0.143,0.376,3668000,2.82,0.22,2700,0.64,0.36,74004,36.73,-95.94,35495,924,3020,12992,6824,2455,6059,3221,51932,48844,3088,51932,51165,767,20199,3966,5076,2815,4882,2208,490,762,51551,13382,12207,1175,28353,22799,5554,9816,9816,0,51932,40616,1413,6211,220,0,175,3297
0500000US40153,"Woodward County, Oklahoma",20463,0.4358849273248932,0.008955558171533802,0.006567409325791454,0,0,0.033744543190339364,0.0035344602916986736,12.984410887944096,2017,OK,woodward,woodward_OK,0.124,2610,1.3,SNAP,1.85,Other Nutrition Program,0.392,0.198,0.41,1429000,3.21,0.194,1050,0.6,0.4,73801,36.42,-99.4,13820,486,1229,5782,3476,567,1640,640,20463,17806,2657,20463,19342,1121,7872,958,1890,2018,1706,736,416,148,19452,5049,4172,877,11181,8863,2318,3222,3222,0,20463,18252,375,275,0,0,1413,148
0500000US41003,"Benton County, Oregon",90951,0.09299349023893018,0.0012681205233752064,4.5333193161649414e-4,0.007608723140251238,3.6629220074612724e-4,0.0021312645211730113,0.005128090810445782,7.464458884454267,2017,OR,benton,benton_OR,0.146,12880,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.674,NA,0.326,7183000,3.27,0.169,2500,0.57,0.43,97321,44.62,-123.13,55327,677,827,7287,11106,5652,15943,13835,90951,84162,6789,90951,84866,6085,35445,6366,6041,5233,8310,5514,1645,2336,90629,18698,18208,490,57878,54053,3825,14053,14053,0,90951,76925,1049,375,6294,303,1763,4242
0500000US41005,"Clackamas County, Oregon",412672,0.021372688826686453,1.8356038846898494e-4,1.8050692071454246e-4,9.872683337584912e-4,7.516228318627663e-5,2.821521646172337e-4,0.0011509811818236002,8.65433080024814,2017,OR,clackamas,clackamas_OR,0.102,40800,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.561,NA,0.439,22964000,3.3,0.164,14500,0.48,0.52,97004,45.25,-122.46,291445,6149,10854,62012,74092,26385,70271,41682,412672,376958,35714,412672,399430,13242,157257,15026,20222,23133,38550,29576,15092,15658,411033,94092,91521,2571,245501,228542,16959,71440,71219,221,412672,363973,3126,3074,16813,1280,4805,19601
0500000US41007,"Clatsop County, Oregon",39182,0.2361732163179051,0.0021820847114153628,7.751285989803826e-4,0.0011138402556776926,0.0037649103379047157,0.002677124825049893,0.008532928274489926,8.554948700934101,2017,OR,clatsop,clatsop_OR,0.125,4740,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.767,NA,0.233,2505000,3.1,0.183,1370,0.73,0.28,97102,45.84,-123.86,27753,1011,2368,6796,8928,2764,3912,1974,39182,35830,3352,39182,38402,780,15031,2362,3298,2595,3580,2403,485,308,38488,8984,8722,262,21018,18228,2790,8486,8345,141,39182,36258,335,119,171,578,411,1310
0500000US41009,"Columbia County, Oregon",51782,0.17841588979910447,5.370377953819198e-4,8.204744096112664e-4,0.0027597775596015324,2.386834646141866e-4,7.68262401726913e-4,0.009577174017644236,5.22189177706539,2017,OR,columbia,columbia_OR,0.123,6200,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.694,NA,0.306,3543000,3.35,0.196,2170,0.66,0.34,97016,46.06,-123.27,37118,861,3260,13036,10425,3422,4401,1713,51782,49078,2704,51782,51337,445,19827,3242,3564,3166,5615,2702,1170,368,51520,11934,11547,387,30362,27647,2715,9224,9224,0,51782,47840,144,220,740,64,206,2568
0500000US41011,"Coos County, Oregon",63888,0.13814911444389064,8.133912533761029e-4,0.004385452841997664,0.0011367877758027463,6.222933083058136e-4,0.004468751946259071,0.0069481252848633355,6.530177811169546,2017,OR,coos,coos_OR,0.148,9330,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.805,NA,0.195,5148000,3.23,0.226,2650,0.77,0.23,97407,43.42,-124.03,47271,1120,3639,14539,16369,3888,5095,2621,63888,59716,4172,63888,62529,1359,26578,6674,6327,4475,5540,2110,585,867,63093,12650,12537,113,34711,31004,3707,15732,15537,195,63888,56388,332,1790,464,254,1824,2836
0500000US41013,"Crook County, Oregon",23122,0.385932705920565,0.001720826294997915,0.00933361218699956,0.00577973179515604,0.004657453776679139,0.005592685458743223,0.019471523620574235,7.836692327653318,2017,OR,crook,crook_OR,0.141,3060,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.903,NA,0.097,3237000,6.2,0.227,960,0.94,0.06,97751,44.11,-119.79,18942,577,1630,6077,5123,1672,2604,1259,23122,21310,1812,23122,22634,488,10564,2340,2661,1665,2333,788,681,96,23058,3874,3651,223,12174,10750,1424,7010,7010,0,23122,20633,92,499,309,249,299,1041
0500000US41017,"Deschutes County, Oregon",186875,0.05055198935134954,3.083992349078869e-4,2.015905862350533e-4,7.877495777452154e-4,8.361427724522097e-5,2.557107862328162e-4,0.001322651871902999,8.01551839464883,2017,OR,deschutes,deschutes_OR,0.119,20930,1.85,"SNAP, Other Nutrition Programs",1.85,"SNAP, Other Nutrition Programs",0.657,NA,0.343,12186000,3.41,0.185,6890,0.59,0.41,97701,44.07,-121.25,135342,2135,5923,32994,34980,13678,29959,15673,186875,171896,14979,186875,181576,5299,74498,7751,13869,10823,23605,11544,3132,3774,186229,41119,39844,1275,109423,97976,11447,35687,35444,243,186875,176539,1077,704,2751,292,893,4619
